age,job,marital,education,housing,loan,contact,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
43,admin.,married,unknown,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34,technician,married,professional.course,yes,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
28,blue-collar,single,high.school,yes,no,telephone,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,admin.,single,university.degree,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
30,blue-collar,married,basic.9y,yes,no,cellular,11,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
41,self-employed,divorced,university.degree,no,yes,cellular,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34,technician,divorced,professional.course,no,no,telephone,1,999,1,failure,-1.8,93.369,-34.8,0.653,5008.7,yes
27,services,single,high.school,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
64,retired,married,university.degree,no,no,cellular,2,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
60,retired,married,university.degree,no,no,cellular,2,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,yes
43,unemployed,married,high.school,yes,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
56,retired,married,university.degree,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
47,management,married,basic.4y,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
49,admin.,single,high.school,no,no,cellular,1,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,no
54,retired,divorced,university.degree,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
43,admin.,divorced,university.degree,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
50,blue-collar,married,basic.4y,no,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
50,blue-collar,married,basic.9y,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
26,services,single,high.school,no,no,cellular,2,999,2,failure,-1.8,92.893,-46.2,1.299,5099.1,no
40,blue-collar,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
38,blue-collar,single,high.school,no,no,cellular,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
38,technician,single,university.degree,yes,no,cellular,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
53,services,married,high.school,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
52,management,married,university.degree,yes,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
27,admin.,single,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
34,blue-collar,married,basic.9y,yes,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
27,unemployed,married,basic.9y,no,no,telephone,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,no
37,housemaid,single,professional.course,yes,no,cellular,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,technician,married,professional.course,yes,no,telephone,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
31,services,single,university.degree,yes,no,telephone,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
41,technician,married,professional.course,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
38,blue-collar,married,basic.4y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
35,blue-collar,married,basic.9y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
42,blue-collar,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
49,technician,married,professional.course,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,admin.,single,university.degree,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
35,technician,single,high.school,no,no,cellular,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
52,management,divorced,university.degree,yes,no,cellular,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
59,unknown,married,unknown,yes,no,cellular,7,6,1,success,-1.8,92.893,-46.2,1.354,5099.1,no
28,admin.,single,university.degree,yes,no,cellular,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,yes
41,technician,married,professional.course,yes,no,cellular,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
47,unemployed,divorced,basic.9y,no,no,cellular,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
34,technician,single,university.degree,no,yes,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
28,blue-collar,single,professional.course,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,student,single,university.degree,unknown,unknown,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
42,housemaid,married,high.school,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
49,entrepreneur,married,basic.6y,yes,yes,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
53,blue-collar,married,professional.course,yes,no,cellular,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
32,management,married,high.school,unknown,unknown,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
40,technician,married,professional.course,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
31,blue-collar,single,basic.9y,no,no,telephone,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
30,admin.,married,high.school,yes,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,services,single,high.school,yes,yes,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
35,student,married,basic.9y,no,no,cellular,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
39,services,married,high.school,yes,yes,cellular,6,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
35,unknown,married,basic.9y,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
37,management,married,university.degree,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
70,retired,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,no
38,unemployed,married,basic.4y,yes,no,telephone,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,services,married,high.school,no,no,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
29,management,divorced,basic.9y,yes,yes,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
36,admin.,single,university.degree,no,no,cellular,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36,management,married,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
30,technician,single,professional.course,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
64,retired,married,high.school,no,no,cellular,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
36,blue-collar,married,basic.9y,yes,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,technician,single,university.degree,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
49,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
31,entrepreneur,married,high.school,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
39,entrepreneur,married,basic.9y,yes,yes,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,admin.,single,university.degree,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,technician,married,professional.course,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59,admin.,single,professional.course,no,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
59,management,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
37,technician,single,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
39,housemaid,married,professional.course,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
25,blue-collar,single,basic.4y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
52,retired,married,high.school,yes,yes,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
40,self-employed,married,high.school,yes,no,telephone,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
50,unemployed,married,high.school,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
37,admin.,single,high.school,yes,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
60,admin.,married,university.degree,no,no,cellular,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
38,admin.,married,high.school,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
37,blue-collar,married,basic.9y,yes,no,telephone,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
49,admin.,divorced,professional.course,no,no,cellular,5,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
48,admin.,divorced,university.degree,no,no,cellular,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
49,self-employed,married,professional.course,unknown,unknown,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
30,blue-collar,married,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
53,services,married,basic.6y,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,blue-collar,single,high.school,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
37,admin.,married,university.degree,unknown,unknown,cellular,1,10,1,success,-1.7,94.055,-39.8,0.719,4991.6,yes
35,technician,married,professional.course,yes,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
46,management,married,unknown,yes,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
38,technician,single,university.degree,yes,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
56,blue-collar,married,basic.4y,no,yes,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
41,technician,single,professional.course,unknown,unknown,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32,technician,married,professional.course,yes,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
34,admin.,married,high.school,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
36,admin.,married,university.degree,yes,no,cellular,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
37,unemployed,married,high.school,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
38,admin.,single,high.school,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
48,admin.,married,high.school,yes,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,admin.,married,high.school,unknown,unknown,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
60,retired,married,basic.4y,no,no,telephone,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
37,admin.,single,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
42,admin.,divorced,high.school,no,no,cellular,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,blue-collar,married,basic.9y,no,yes,cellular,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
39,technician,single,professional.course,yes,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
59,admin.,divorced,basic.9y,yes,no,cellular,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,entrepreneur,married,university.degree,yes,no,telephone,1,999,0,nonexistent,-0.1,93.798,-40.4,4.86,5195.8,yes
25,student,single,unknown,yes,no,cellular,1,999,2,failure,-2.9,92.201,-31.4,0.825,5076.2,no
35,blue-collar,married,basic.9y,yes,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
49,admin.,divorced,university.degree,no,no,cellular,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
32,admin.,single,university.degree,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,housemaid,divorced,basic.4y,yes,no,cellular,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
76,retired,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
52,admin.,married,professional.course,yes,yes,cellular,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,yes
42,admin.,single,university.degree,no,no,telephone,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,admin.,single,high.school,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29,blue-collar,single,professional.course,yes,no,telephone,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
37,blue-collar,married,high.school,no,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
41,blue-collar,married,basic.9y,no,no,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
48,technician,married,high.school,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,technician,single,high.school,yes,yes,cellular,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
57,services,divorced,high.school,yes,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
79,retired,married,high.school,yes,yes,cellular,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
33,admin.,single,university.degree,yes,yes,cellular,4,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no
62,retired,married,university.degree,no,no,telephone,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,no
27,admin.,married,basic.9y,yes,no,telephone,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
38,technician,married,university.degree,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
41,blue-collar,married,basic.9y,yes,no,cellular,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
50,technician,married,professional.course,unknown,unknown,cellular,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
34,admin.,married,high.school,yes,no,cellular,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
34,technician,single,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
42,services,married,high.school,no,no,cellular,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
47,admin.,single,university.degree,no,no,cellular,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,services,divorced,high.school,yes,no,cellular,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
56,admin.,married,high.school,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
46,management,married,basic.9y,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
49,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
59,retired,married,basic.4y,no,no,telephone,27,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
27,technician,married,professional.course,no,no,telephone,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,blue-collar,married,high.school,no,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
43,technician,married,high.school,no,no,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
54,management,married,university.degree,yes,no,cellular,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,technician,single,professional.course,no,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
58,management,married,university.degree,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
29,admin.,single,high.school,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,technician,single,professional.course,yes,no,cellular,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
34,admin.,single,high.school,yes,no,cellular,2,8,2,failure,-3.4,92.649,-30.1,0.722,5017.5,no
30,blue-collar,single,high.school,no,no,cellular,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
39,admin.,married,university.degree,no,no,cellular,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
44,admin.,single,basic.9y,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37,admin.,single,university.degree,no,yes,cellular,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
26,admin.,single,high.school,no,yes,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
28,admin.,single,university.degree,yes,no,cellular,1,999,1,failure,-2.9,92.963,-40.8,1.268,5076.2,no
22,services,married,high.school,yes,no,cellular,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
40,self-employed,married,high.school,yes,no,cellular,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
50,services,married,basic.9y,yes,yes,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
47,services,married,basic.6y,yes,no,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
59,blue-collar,married,basic.4y,no,no,cellular,3,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
38,housemaid,married,basic.6y,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,management,married,university.degree,no,yes,cellular,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
48,services,married,basic.4y,yes,no,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
58,admin.,married,university.degree,yes,no,cellular,5,999,2,failure,-1.8,93.369,-34.8,0.646,5008.7,no
29,services,single,high.school,yes,no,telephone,1,999,0,nonexistent,-1.8,93.876,-40.0,0.699,5008.7,yes
40,management,divorced,university.degree,yes,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36,blue-collar,married,unknown,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
46,self-employed,married,basic.9y,no,no,cellular,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
32,admin.,married,high.school,no,no,cellular,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
56,admin.,married,university.degree,no,yes,cellular,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
37,admin.,married,university.degree,no,yes,cellular,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43,services,married,high.school,no,no,cellular,2,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,no
53,retired,married,professional.course,no,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,admin.,single,university.degree,no,yes,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54,admin.,married,university.degree,no,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
35,student,single,high.school,no,no,telephone,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32,unemployed,single,university.degree,no,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
34,technician,married,high.school,yes,no,cellular,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,blue-collar,married,basic.4y,no,no,telephone,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,admin.,single,high.school,no,yes,telephone,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
41,technician,married,professional.course,no,no,telephone,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50,blue-collar,married,basic.4y,yes,no,cellular,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
53,blue-collar,divorced,unknown,yes,no,telephone,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29,admin.,single,high.school,no,yes,cellular,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
31,management,married,high.school,yes,no,cellular,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,admin.,married,university.degree,yes,no,telephone,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
35,technician,single,professional.course,yes,no,cellular,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
32,entrepreneur,married,high.school,yes,no,cellular,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
26,technician,married,professional.course,no,no,telephone,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43,admin.,married,high.school,no,yes,cellular,2,8,2,failure,-3.0,92.713,-33.0,0.717,5023.5,yes
56,blue-collar,married,basic.4y,no,no,telephone,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes
39,technician,married,professional.course,yes,no,telephone,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
